Tree 0 Cell 25
Particle	Kpg	KInhibitPu	Kdp	Kpp	KInhibitGata	Kdg
38	16.029467430380056	31.978600900534612	0.11588883897944419	47.052224369622664	24.859417268716815	0.4757162750167896
39	27.342040530385447	1.5511793678995427	0.3660882230411862	12.762367391206999	15.84592478072321	1.5376844481467076
40	16.029467430380056	31.978600900534612	0.11588883897944419	47.052224369622664	24.859417268716815	0.4757162750167896
41	29.34794534694424	6.80134222635193	0.013168114846075678	38.61076667752025	9.143090716408183	0.09684631924669675
42	60.91214414191159	27.0892591866878	0.7026931003234893	11.611966324253027	19.682978787810942	1.75897706255417
43	60.91214414191159	27.0892591866878	0.7026931003234893	11.611966324253027	19.682978787810942	1.75897706255417
44	29.34794534694424	6.80134222635193	0.013168114846075678	38.61076667752025	9.143090716408183	0.09684631924669675
45	27.342040530385447	1.5511793678995427	0.3660882230411862	12.762367391206999	15.84592478072321	1.5376844481467076
46	60.91214414191159	27.0892591866878	0.7026931003234893	11.611966324253027	19.682978787810942	1.75897706255417
47	12.286428143352287	2.3615486391737934	1.4745781490868473	1.734372472068081	3.9449465815838294	0.7243546770777393
48	12.060300103882833	72.82422627862056	0.08855733838140105	4.236083521614183	34.69030003240437	0.0970502716546767
49	27.401034715902412	17.468659565898474	0.12476521548439157	64.01635247324829	16.577750004815403	0.00852447308788462
Tree 0 Cell 26
Particle	Kpg	KInhibitPu	Kdp	Kpp	KInhibitGata	Kdg
0	56.422655665701335	14.668835772340408	0.8293513012632404	34.27162913356268	15.209456476049136	0.24145507318079057
1	17.58737491947451	22.88289317033228	0.557154050406999	1.8535834874903574	17.079656059752907	0.9193513640456361
2	5.235337680800746	32.050540466664756	0.14275817651450598	11.155753315536606	29.142909239993248	1.5174092997408561
3	21.551171517976286	25.874475272480282	0.42182030094913436	4.718459325248483	3.612366650705298	0.9949655495640879
4	20.609434468073704	2.1903329754646608	0.30999980487945533	13.07152123065553	8.381471779954156	0.15818054938649453
5	5.290013071406093	21.159834975134284	2.691618819546542	4.932962504612437	0.23617617805875568	0.9506887872218441
6	8.963372457929813	0.5463697615680014	0.3404191775438731	4.94170796251503	2.5390945315676112	0.0863630097882964
7	14.972021981939628	6.523085716506193	0.5026285855910296	5.9807209367159375	10.547219253494525	0.4889113717241578
8	44.652924543194985	7.13801303798919	0.1374663019041739	30.149807074678083	6.477285575938981	0.34160201132476214
9	7.025919517052899	1.8247603647132673	0.6627797674690102	10.002572105887875	10.629241386797348	0.42654775165539466
10	7.843507837588182	3.5545273502590273	0.08028256518670922	9.730993870749757	19.347350011368924	0.15585928252184902
11	6.493716630285393	53.05829560384204	0.5894047156663064	11.404557078229825	46.482941611581985	0.8587938338769222
12	44.652924543194985	7.13801303798919	0.1374663019041739	30.149807074678083	6.477285575938981	0.34160201132476214
13	32.494772244291795	51.79363623548863	0.5383581853207932	10.363032878554838	34.82490974812429	0.07710742028408736
14	3.076154757333993	3.604965577808237	0.44697895136765253	14.099599175445029	6.610535259263984	0.029593816776647772
15	7.025919517052899	1.8247603647132673	0.6627797674690102	10.002572105887875	10.629241386797348	0.42654775165539466
16	5.75111903593827	6.905930227149151	1.3351504121180506	1.6775692934789956	30.7904365435551	0.04197592567807381
17	7.923472286214454	3.1058868168774603	0.1896508129853842	16.528320567650145	18.90057130571281	0.938377834853916
18	5.235337680800746	32.050540466664756	0.14275817651450598	11.155753315536606	29.142909239993248	1.5174092997408561
19	49.55932467218687	52.317433812688996	0.6386686719456907	7.94750986001642	1.2515186619836944	0.4298091737164036
20	8.170292624334573	4.450781953910838	0.5115399033231809	2.4172671414784452	0.9088638109338398	0.9559832932656587
21	12.319903959505123	0.448227973332925	0.498620770312837	11.841750826485436	7.929920846885716	0.2671004998005489
22	38.34070077532203	2.344167493594531	0.040835195653548075	49.331842139434045	16.783623739672997	0.22391055943525828
23	0.6040400832321832	0.29769414921430803	0.19187306019467534	9.205431085271869	28.171731914086983	0.15271916118840265
24	5.869048500985463	48.65837343342663	0.7094562194476158	8.489304048454532	7.795994868667943	0.13278384332905765
25	7.025919517052899	1.8247603647132673	0.6627797674690102	10.002572105887875	10.629241386797348	0.42654775165539466
26	28.78271140203631	7.583401858798102	0.04626839684178881	33.46079486289175	6.980615929363046	0.42217502842865123
27	28.78271140203631	7.583401858798102	0.04626839684178881	33.46079486289175	6.980615929363046	0.42217502842865123
28	15.405479481769481	78.76009535448023	0.306598320816504	11.81749877873371	67.93689731546223	0.4625654131343724
29	4.2517633453873085	35.08490546754767	0.3145791710284181	26.1690419606212	9.66655585628677	0.18634564858867694
30	4.429220382711286	9.071215003119427	0.9509906421773323	36.633946845579544	0.6261400397406031	0.7008164295964111
31	5.869048500985463	48.65837343342663	0.7094562194476158	8.489304048454532	7.795994868667943	0.13278384332905765
32	49.55932467218687	52.317433812688996	0.6386686719456907	7.94750986001642	1.2515186619836944	0.4298091737164036
33	1.2542762120644764	20.413938210501325	0.06452310418853913	22.32484175359236	4.378140948647638	0.20883423015219962
34	2.767637659022773	78.85976918804208	0.13168403319529356	5.338180787613445	13.325089604077714	0.8921833990664233
35	4.2517633453873085	35.08490546754767	0.3145791710284181	26.1690419606212	9.66655585628677	0.18634564858867694
36	8.963372457929813	0.5463697615680014	0.3404191775438731	4.94170796251503	2.5390945315676112	0.0863630097882964
37	14.972021981939628	6.523085716506193	0.5026285855910296	5.9807209367159375	10.547219253494525	0.4889113717241578
38	2.767637659022773	78.85976918804208	0.13168403319529356	5.338180787613445	13.325089604077714	0.8921833990664233
39	0.41493116637180566	3.899145193782775	3.9216974361772845	14.133166855320214	18.983700448161315	0.2811252456776157
40	6.493716630285393	53.05829560384204	0.5894047156663064	11.404557078229825	46.482941611581985	0.8587938338769222
41	7.025919517052899	1.8247603647132673	0.6627797674690102	10.002572105887875	10.629241386797348	0.42654775165539466
42	56.422655665701335	14.668835772340408	0.8293513012632404	34.27162913356268	15.209456476049136	0.24145507318079057
43	0.03981320909185464	15.918949883812813	0.4627592241122438	6.370103947443201	13.532000325161576	0.059302619647840615
44	56.422655665701335	14.668835772340408	0.8293513012632404	34.27162913356268	15.209456476049136	0.24145507318079057
45	27.34637443774412	24.737611035900038	0.03429694792993617	34.57111244343681	13.001398154959745	0.3220352377047731
46	8.098317222054753	4.3804080350607215	0.912590138525606	13.382667070130664	0.46661025985554055	0.8095655642094891
47	1.9793634417695694	7.342070149558111	0.10912855703215393	6.227172603141222	2.094654557116855	0.246914859443016
48	15.874396216247334	40.24232107496446	0.2954239050552187	9.651196585335377	0.3401980280528979	0.38652223019245724
49	4.234772315518281	14.105300076748348	0.42007529220588	2.580491109395154	7.175084335283195	0.7869963293963415
Tree 0 Cell 29
Particle	Kpg	KInhibitPu	Kdp	Kpp	KInhibitGata	Kdg
0	30.156940831892197	11.253246219231787	0.6167458869424955	4.51951057953468	3.089260777701686	0.052257669971158674
1	23.96885956284947	15.225402937500863	0.4384276772474174	14.004242180147127	81.52406236081795	1.0731208698441548
2	8.335230395461732	27.93053274078595	0.628036664127238	4.651577496068104	33.00877180982002	1.45875872623123
3	30.156940831892197	11.253246219231787	0.6167458869424955	4.51951057953468	3.089260777701686	0.052257669971158674
4	18.03808020267087	21.57580370174498	0.8973510391919942	4.481120409768561	37.542750705553935	1.2708414244091448
5	3.166759933246439	8.24606422690278	1.782982158340878	3.0060747062301694	17.84989542797528	0.4361403209455176
6	7.918104987709345	3.6362344342464117	2.134121475153901	15.712911656280394	6.466682263951727	0.8978745693751704
7	16.084358431476538	32.62864166316773	0.3277166722644037	10.097493198466596	0.21551181751831192	0.21118126876301924
8	7.039658617811271	39.24316670703292	0.19119710101394657	1.3465045843591297	85.45019896853353	1.3504868450685161
9	64.1250146347613	7.887905561354829	0.5303061574684702	23.521610708606808	46.49724943242751	1.1783597340967351
10	23.96885956284947	15.225402937500863	0.4384276772474174	14.004242180147127	81.52406236081795	1.0731208698441548
11	8.042487614731352	1.7817351909470658	0.06824134235326142	3.0603379910393493	14.37203767354898	0.029877039558600344
12	3.166759933246439	8.24606422690278	1.782982158340878	3.0060747062301694	17.84989542797528	0.4361403209455176
13	2.88475703704863	26.002591360321375	0.48627025970476434	65.72377150272717	17.04833353555893	0.010295871466020737
14	8.042487614731352	1.7817351909470658	0.06824134235326142	3.0603379910393493	14.37203767354898	0.029877039558600344
15	16.821117892456495	37.11151234532276	0.1525567916488574	53.60054503541564	18.26501814560041	0.4251276228822344
16	18.03808020267087	21.57580370174498	0.8973510391919942	4.481120409768561	37.542750705553935	1.2708414244091448
17	66.99110939367974	21.095696626600443	0.931676157888513	45.42223138193569	13.004383142999693	0.44752933495419006
18	1.6853880966733887	13.398380314084237	0.0637720498035202	15.967776321844921	4.301342710368281	2.048704531593268
19	3.0999563086890065	36.25145689966236	0.02882646700188786	72.94506593562166	10.198597567800112	0.28618704313905236
20	19.13773703000944	7.281467174891417	0.5562688857246394	6.672769135885029	3.7166095269941937	0.9329028305363437
21	38.19097131983954	73.91566673815394	0.1196752500748919	9.429934553817251	1.9325526293728967	0.9984744511466179
22	25.502892227843656	3.1391908283351877	0.7715124423382839	51.687458850013996	21.720769289800476	0.7884661940544136
23	23.96885956284947	15.225402937500863	0.4384276772474174	14.004242180147127	81.52406236081795	1.0731208698441548
24	7.520672586650228	13.68459121001898	0.5853177182921581	22.901422771675126	34.08318316966343	0.7706507445673302
25	24.547232954133563	6.914568834147219	0.9839628375224698	21.03129838784928	20.64344357371935	0.13143094692108306
26	25.502892227843656	3.1391908283351877	0.7715124423382839	51.687458850013996	21.720769289800476	0.7884661940544136
27	2.88475703704863	26.002591360321375	0.48627025970476434	65.72377150272717	17.04833353555893	0.010295871466020737
28	16.821117892456495	37.11151234532276	0.1525567916488574	53.60054503541564	18.26501814560041	0.4251276228822344
29	30.156940831892197	11.253246219231787	0.6167458869424955	4.51951057953468	3.089260777701686	0.052257669971158674
30	10.497856043112533	3.591684672118603	1.2704529551853543	29.569080747073446	5.631182257757257	0.7622529966276679
31	2.88475703704863	26.002591360321375	0.48627025970476434	65.72377150272717	17.04833353555893	0.010295871466020737
32	12.451167640720383	31.276197558965546	1.876297297733019	11.799917029065833	6.635516460563284	1.0412540531881729
33	13.282455958423757	3.6518058732577074	0.06843625811520997	13.259912632156865	48.640577378544094	0.6867757186563973
34	40.707804930129	3.0938507824287114	0.17671502318745694	10.513999022547972	6.379872230698418	0.03529326999444572
35	23.96885956284947	15.225402937500863	0.4384276772474174	14.004242180147127	81.52406236081795	1.0731208698441548
36	3.0999563086890065	36.25145689966236	0.02882646700188786	72.94506593562166	10.198597567800112	0.28618704313905236
37	5.594395505535891	2.1136241695508957	0.4618191717047887	9.085399660687452	72.55674084123524	0.9764597416964098
38	18.673773761853646	0.5839351531594987	0.3833517472011983	1.0496772825662546	60.52367580997416	0.8609577692061146
39	18.03808020267087	21.57580370174498	0.8973510391919942	4.481120409768561	37.542750705553935	1.2708414244091448
40	13.58771259223471	1.317474119124141	0.08006199232917191	7.428406413025513	29.871466585972	0.5344902511564696
41	16.084358431476538	32.62864166316773	0.3277166722644037	10.097493198466596	0.21551181751831192	0.21118126876301924
42	8.335230395461732	27.93053274078595	0.628036664127238	4.651577496068104	33.00877180982002	1.45875872623123
43	16.084358431476538	32.62864166316773	0.3277166722644037	10.097493198466596	0.21551181751831192	0.21118126876301924
44	7.520672586650228	13.68459121001898	0.5853177182921581	22.901422771675126	34.08318316966343	0.7706507445673302
45	5.594395505535891	2.1136241695508957	0.4618191717047887	9.085399660687452	72.55674084123524	0.9764597416964098
46	24.547232954133563	6.914568834147219	0.9839628375224698	21.03129838784928	20.64344357371935	0.13143094692108306
47	2.9204840029055052	15.20201255043221	0.7127302250689936	8.81192328835623	14.305401997265488	0.31767783444049985
48	7.039658617811271	39.24316670703292	0.19119710101394657	1.3465045843591297	85.45019896853353	1.3504868450685161
49	18.639934365793746	12.647714667120251	0.011792726657798484	45.84672289657212	7.285776672898983	0.23512943268878742
Tree 0 Cell 150
Particle	Kpg	KInhibitPu	Kdp	Kpp	KInhibitGata	Kdg
0	22.178218958971186	12.55442472233589	0.3009199162762933	8.410324229069213	17.579061831376933	0.7708187787381398
1	13.87422186156397	18.909629795749996	0.5157992865629591	18.156401857480084	56.75453480212777	0.07466786323911094
2	0.7141943098166252	0.5725690043865478	0.232363179457304	18.005844020152402	23.381449771446174	0.020058904226604227
3	30.7210376263068	30.746744247144335	0.5288736995217721	13.115558996113542	28.801291616376165	0.12315070625728054
4	1.3713363373558851	6.221865779079385	0.1736301371929493	2.597384513240951	26.5026764930994	0.3668283612638018
5	43.11324625385644	1.7313859959889233	2.345335952811932	9.820309148723494	3.5585046828526448	0.2864523270024632
6	7.234666694560692	2.1791353009775145	0.18247928875055805	28.1218344700395	7.108796462023249	0.23346674185750138
7	0.805107874828934	33.99718676752864	0.5828967643675403	15.087894274165384	2.7278470926640788	1.4519053967721527
8	20.75543494331729	23.390006642929237	0.19216142578173898	37.842732864624224	10.748287669923277	0.320014355256474
9	9.228453728430958	3.104626259006448	0.4551430955318206	9.949706531380697	1.2169868920971891	1.42216998935555
10	11.460928970443037	25.293033287030855	1.2224850437380395	19.56472792021485	6.780466908818244	0.23292397379887603
11	20.708707924840205	2.3544311013466026	0.003618003219498126	57.01052454000925	4.714902890363539	0.022841127144624364
12	8.902665656227539	9.681039441367444	0.3062633046747232	47.96969684522191	27.016467205613523	1.0630693477712516
13	11.460928970443037	25.293033287030855	1.2224850437380395	19.56472792021485	6.780466908818244	0.23292397379887603
14	13.365799911002162	18.228208155685348	0.25104207994288963	65.82767310868337	46.68605603930307	0.09782391217697764
15	16.20399913464602	91.74171313718139	0.17727947794003746	6.679887441291742	3.6242474723615805	0.48789578885138074
16	7.234666694560692	2.1791353009775145	0.18247928875055805	28.1218344700395	7.108796462023249	0.23346674185750138
17	22.178218958971186	12.55442472233589	0.3009199162762933	8.410324229069213	17.579061831376933	0.7708187787381398
18	2.9527966312650644	38.54275389107131	0.34723848406198293	1.511866871394018	27.62005031999639	0.6711144315475261
19	43.11324625385644	1.7313859959889233	2.345335952811932	9.820309148723494	3.5585046828526448	0.2864523270024632
20	22.178218958971186	12.55442472233589	0.3009199162762933	8.410324229069213	17.579061831376933	0.7708187787381398
21	11.344854365222247	7.269953366436854	0.0051104132008229445	15.651008180176364	21.928197169606502	0.11036451121475596
22	46.60197622460184	44.81439231964932	0.03890075352701902	20.591512436604578	28.27624448845727	0.058155148338671706
23	9.003098683970126	23.955891572565402	1.0002955559624789	24.65729010487051	18.00091479934561	1.8031033938927463
24	18.938855599290587	8.454431042844744	0.18083917544186995	27.95633304593543	6.244183545698775	1.486532312053398
25	13.87422186156397	18.909629795749996	0.5157992865629591	18.156401857480084	56.75453480212777	0.07466786323911094
26	5.839749482356438	0.5699484501622379	1.072965681007858	28.100703135800117	9.939353581744001	1.3454466729917212
27	72.63853791282096	0.2744813154417981	0.061234144449255595	1.516618009210816	1.1256072997314177	0.6337862318991921
28	8.902665656227539	9.681039441367444	0.3062633046747232	47.96969684522191	27.016467205613523	1.0630693477712516
29	8.435358081700567	41.56220030313942	0.2691944898241337	30.67708627180691	20.595026660587127	0.17017414006291237
30	21.05140143532253	50.789551395190955	0.06348419131801006	65.9278624353538	0.6884756186224599	0.2856726582366244
31	6.30459365155626	9.72699280594212	0.1158705173254805	1.9569838913299564	4.375400048359501	0.6613457780010668
32	14.67386251920112	2.3901898715096523	0.41985708690398693	20.451492904836922	13.445680187742708	0.3973005731625753
33	39.79756896305995	7.301958241285161	0.029725260384806863	52.49024173418504	30.7490318923763	0.8812502692951596
34	36.826475028550284	6.981474172961364	0.0709875695268073	11.479750807387326	0.6305570176014195	2.509595551358983
35	22.178218958971186	12.55442472233589	0.3009199162762933	8.410324229069213	17.579061831376933	0.7708187787381398
36	39.79756896305995	7.301958241285161	0.029725260384806863	52.49024173418504	30.7490318923763	0.8812502692951596
37	8.435358081700567	41.56220030313942	0.2691944898241337	30.67708627180691	20.595026660587127	0.17017414006291237
38	21.559406291901443	19.576178237735302	0.057469146762950424	12.428620313263067	36.575652340837216	0.6020160760922902
39	23.317562637267102	21.469137983673207	0.2990475778036533	0.6981230325970528	14.454524525147407	0.4322246459746445
40	6.30459365155626	9.72699280594212	0.1158705173254805	1.9569838913299564	4.375400048359501	0.6613457780010668
41	7.234666694560692	2.1791353009775145	0.18247928875055805	28.1218344700395	7.108796462023249	0.23346674185750138
42	6.30459365155626	9.72699280594212	0.1158705173254805	1.9569838913299564	4.375400048359501	0.6613457780010668
43	13.365799911002162	18.228208155685348	0.25104207994288963	65.82767310868337	46.68605603930307	0.09782391217697764
44	9.003098683970126	23.955891572565402	1.0002955559624789	24.65729010487051	18.00091479934561	1.8031033938927463
45	8.475562563024079	11.887043473001642	0.044208283251055955	2.6413698200850027	9.380034000654197	0.243282804601083
46	23.317562637267102	21.469137983673207	0.2990475778036533	0.6981230325970528	14.454524525147407	0.4322246459746445
47	14.717020051179768	37.555755406622126	0.029035822562098	14.751179009889103	19.314561876924962	0.3531410569532215
48	8.902665656227539	9.681039441367444	0.3062633046747232	47.96969684522191	27.016467205613523	1.0630693477712516
49	4.633533380069046	5.6384002252018295	0.0831242853655033	39.396376380406736	28.531328661437136	2.0379098248277083
Tree 0 Cell 151
Particle	Kpg	KInhibitPu	Kdp	Kpp	KInhibitGata	Kdg
0	26.7161759744643	3.642605911365219	0.31990590427560434	26.37381423327195	48.018563459001506	0.14531079950609427
1	7.091940097232033	14.633608626269071	0.06777478415952702	0.9991947712138632	1.9351174150086408	0.06101718325996337
2	11.383340251371708	41.88169080771317	1.4603373774605157	13.51684936619849	6.922633840765849	0.045246046979089224
3	50.16176020460016	6.10612722988756	0.2949925473963718	11.293316150044229	8.70767889898463	0.09179471480545655
4	6.634412943412462	19.145416519961117	0.8996207855962441	47.288863470073224	30.424558694119472	0.37512070082690024
5	29.07017863310583	9.517368061136287	0.4703790120512695	0.8751592941019762	17.532919981950855	0.19516766637130406
6	25.02802358169868	50.12966383070965	0.12212625175397285	17.137937285037818	20.947251752830525	0.20104356938108278
7	17.401646870733863	14.664311396494783	0.6598162526932749	18.18815030717293	18.98439577698808	0.5646003761529457
8	10.931459851619174	8.275461869481557	0.22891581459776494	0.7614834868763275	29.19539836183537	1.1034363226514878
9	14.102737370751852	6.194629172627493	0.9328394104180033	21.28251051829466	25.273515223092836	0.18764620259077372
10	21.226635377516768	38.72241774514535	0.0427498237428176	22.568603922023573	12.250578153085476	0.4906829075991931
11	18.3648924011691	2.3321007238403593	0.5091008882865098	65.00103650566521	5.453173178359411	0.15730632743121223
12	19.726498461591184	11.075817244566315	0.10653790567698392	2.652977573757764	24.736588687915912	0.5336098737599201
13	12.361440494270264	5.214437374599283	1.2789364030305805	3.498834743857413	51.5246943466166	0.22652095612190348
14	10.931459851619174	8.275461869481557	0.22891581459776494	0.7614834868763275	29.19539836183537	1.1034363226514878
15	48.196183236105774	35.88116912437333	1.1035445490732871	17.181952357830543	40.67923388173812	0.051452458643748346
16	26.7161759744643	3.642605911365219	0.31990590427560434	26.37381423327195	48.018563459001506	0.14531079950609427
17	29.07017863310583	9.517368061136287	0.4703790120512695	0.8751592941019762	17.532919981950855	0.19516766637130406
18	18.904121802056967	4.223396996412621	0.05804371978998997	0.6473148226657394	14.067842483667494	0.0028212234590686428
19	12.361440494270264	5.214437374599283	1.2789364030305805	3.498834743857413	51.5246943466166	0.22652095612190348
20	8.272548920793348	46.33039618832741	0.4413044794415395	29.58498450976503	80.34100079264078	0.09761029382631006
21	8.746650218987973	26.569698001078834	0.02571031249263655	0.424663387081371	11.49238187906861	0.4925258992795632
22	19.726498461591184	11.075817244566315	0.10653790567698392	2.652977573757764	24.736588687915912	0.5336098737599201
23	14.184212395184847	7.104785486482155	0.03503282639910042	4.47388594137195	34.88552330861664	0.1734473663874307
24	13.686762349087093	0.1145423839138619	0.012116431636268575	12.508595317788044	12.26199684234349	0.992840032267679
25	30.626954650992257	3.4603954318789225	0.24302347195218554	0.7854307191025217	14.946202244007193	0.23816879736657476
26	42.791896596182475	7.728513260296919	1.0656837077725754	4.372637269472559	15.534278659438083	0.1823218380145106
27	17.401646870733863	14.664311396494783	0.6598162526932749	18.18815030717293	18.98439577698808	0.5646003761529457
28	24.25800091196635	8.679043148251738	0.4348426651847985	10.484476237401594	13.181808307974636	0.23269972982624643
29	9.715433152445717	1.0210214098143982	0.1246628979621599	8.139585902747466	41.44897617918154	0.4028321770556062
30	73.02421642117972	22.57250921033237	0.9452769008893354	0.06860662516535329	13.62012997985116	0.23044467796683316
31	38.383013979890386	16.017920345014534	0.15516559004943145	1.4579679129101295	6.523550112574529	0.6418374288671241
32	48.196183236105774	35.88116912437333	1.1035445490732871	17.181952357830543	40.67923388173812	0.051452458643748346
33	44.32699329306409	1.671370846977614	1.3242538608453776	66.52218431002701	17.124998325785832	0.8854627222487168
34	48.60414786289511	41.616003200209725	0.17992906686992025	39.776916185579736	63.087166845409044	0.01326818029468277
35	34.834804082988875	18.457746361742743	0.8135866137425524	26.874863911584097	14.032570717379755	0.06862631689331408
36	31.566530499636745	38.07624436431215	0.2755140373049802	4.631099066248537	8.392160385506182	1.308705045881131
37	18.3648924011691	2.3321007238403593	0.5091008882865098	65.00103650566521	5.453173178359411	0.15730632743121223
38	14.184212395184847	7.104785486482155	0.03503282639910042	4.47388594137195	34.88552330861664	0.1734473663874307
39	8.60618508959274	5.641585792519209	0.0463208115381684	14.28215837557885	28.717581706904323	0.04206176362891564
40	10.931459851619174	8.275461869481557	0.22891581459776494	0.7614834868763275	29.19539836183537	1.1034363226514878
41	29.07017863310583	9.517368061136287	0.4703790120512695	0.8751592941019762	17.532919981950855	0.19516766637130406
42	19.385104071722303	12.28307703881364	0.052652385094147755	27.326306393425288	12.324503945059407	0.11400762013406754
43	6.634412943412462	19.145416519961117	0.8996207855962441	47.288863470073224	30.424558694119472	0.37512070082690024
44	6.634412943412462	19.145416519961117	0.8996207855962441	47.288863470073224	30.424558694119472	0.37512070082690024
45	4.240645367603369	9.655902544702496	0.6770492046950637	40.6505919347958	3.425193376435435	0.17733210133494556
46	11.23254228745873	6.684172074651685	1.6087061871230375	43.52881140228151	48.91233082743414	0.03521246321198384
47	6.634412943412462	19.145416519961117	0.8996207855962441	47.288863470073224	30.424558694119472	0.37512070082690024
48	14.184212395184847	7.104785486482155	0.03503282639910042	4.47388594137195	34.88552330861664	0.1734473663874307
49	21.226635377516768	38.72241774514535	0.0427498237428176	22.568603922023573	12.250578153085476	0.4906829075991931
Tree 0 Cell 152
Particle	Kpg	KInhibitPu	Kdp	Kpp	KInhibitGata	Kdg
0	8.643882237640549	1.6567517810571173	0.3201314021021472	36.87545503978099	0.1271349850654887	0.3609231051939682
1	26.76169844854374	20.74814296408436	1.103554169823944	36.51739764277871	18.584003877896766	2.5419273603136987
2	16.849157706693934	3.070420811735992	0.22946802960892887	6.46216090269537	12.61170268042928	0.3113998926178455
3	6.371023455938389	14.003779313381612	2.5906704102361586	34.2694875401069	0.8680126955871548	1.8521275049701442
4	70.69144068258308	11.094850284295479	0.6128383749903034	43.68575377235044	20.789532452773106	0.6983905962878979
5	19.122861349727717	2.3047137944933307	0.18717095571546735	38.72206716713366	13.527963554201454	0.3560312328010849
6	20.33368606369733	18.207161288286493	0.3587383762254813	18.011684875854392	23.521929256449205	0.2427700245738334
7	70.69144068258308	11.094850284295479	0.6128383749903034	43.68575377235044	20.789532452773106	0.6983905962878979
8	31.67776775285524	16.723478701438694	0.04980152181199552	20.716239180406905	7.707756083253277	0.6021973388204163
9	64.48771184970913	5.9247133691536	0.13501162652913576	53.792172615158556	19.391161593558444	0.28052917386089454
