time	Pu1	Gata1
3450.00250812	1.82374084665	43.6252586058
3500.03327841	3.663099187	21.3697975686
3550.26146536	4.95751551224	34.5707940776
3600.01225034	2.47172058701	34.7399137067
3650.04480617	1.96721705475	50.7048670525
3700.01375416	1.49644754121	44.2430143178
3750.07735891	1.53962232598	44.6059222761
3800.12936149	1.36680677146	51.5262656555
3850.0337914	1.43835299119	42.3473594597
3900.09757915	1.27658319753	47.1942993218
3950.0034378	1.99720764517	36.6173323314
4000.08905379	1.62123822051	46.690389144
4050.04146283	2.1220017342	41.5383141221
4100.00742469	1.79519053218	47.4453400138
4150.07180066	2.98762958674	34.9923530765
4200.02580967	2.78639503997	38.8248047958
4250.02971224	3.08140691247	33.7481553041
4300.17805318	1.97530739473	36.0277741179
4350.08750795	1.62065070826	44.3313820072
4400.03208186	1.36430435988	48.8375196617
4450.02992891	2.69390268777	41.710937698
4500.12435608	2.12487901499	44.107139693
4550.06771015	2.58649154191	28.7908453026
4600.08025801	2.50398200639	38.0840435767
4650.13533407	7.06530190238	15.9914580943
4700.12554905	15.5554378363	7.16369032851
4750.00790641	3.47490101338	32.211177871
4800.05710273	15.1925943953	8.03363923438
4850.06910422	3.53214788791	23.4759215812
4900.05533241	2.48628955595	35.2799001005
4950.14296674	2.67825641933	35.20747487
5000.02947416	2.14950482261	40.6236380264
5050.06098605	1.49062057394	39.5204733719
5100.15107457	3.19010131294	23.493242947
5150.0546627	2.36393588322	42.1358413683
5200.20601147	1.9910120077	42.235893168
5250.00535797	1.32752870987	54.2625966999
5300.06645582	1.2771523797	52.7032863256
5350.03935689	1.967144248	46.2468751655
5400.05824889	2.53325198345	35.2128651638
5450.00228433	4.20910958385	25.7999036928
5500.53949	3.59577190748	35.1315856252
5550.06403844	5.28894030487	22.1013115395
5600.11097522	3.86651054889	33.8007703063
5650.21505151	4.38368043955	25.9014215222
5700.17468961	2.44527530023	47.2030107263
5750.04223687	1.71855333985	40.7690161312
5800.01001017	1.45147587979	53.7326989303
5850.0026398	1.36096883181	57.4517928146
5900.0899262	1.34040840846	46.580720584
5950.19347836	2.87450431578	36.6535051511
6000.03977281	2.33422823247	34.3449553359
6050.42180711	1.76306381599	38.1219222004
6100.02785764	3.12577446031	24.7996723516
6150.06406067	3.94201596655	32.500917124
6200.56107124	9.05683256896	8.25910978014
6250.02908411	3.24117145007	26.3862999633
6300.14018313	3.39695005677	30.8863843375
6350.11899464	3.80629612582	25.9874947659
6400.03873673	2.99242632045	28.6711892149
6450.06755982	2.67512242091	30.6837472942
6500.08293681	2.53037864008	37.8169301631
6550.46383085	12.0794098321	6.8415423745
6600.50965935	17.4182423575	10.3524172029
6650.13193693	24.6104018639	5.30525205818
6701.42100573	10.9450958801	7.16869119568
6750.04741141	10.5917303304	16.9731445677
6800.01182817	3.47430703665	28.4916493568
6850.01161177	2.13198734924	35.7907126051
6900.17830196	2.05633047254	49.1328990632
6950.0164635	3.96193203914	25.0867418173
7000.04363494	2.71896113151	42.267589739
7050.00277823	1.86988930496	40.7771349382
7100.07372589	1.45701595285	53.325068671
7150.01387423	2.11546550671	45.1572722522
7200.0124486	2.48718343367	37.1342616179
7250.08048363	4.08212489389	25.9602778381
7300.09355785	3.8747757306	22.0702409664
7350.02707134	2.49703272033	33.6640977382
7400.03468572	2.21885277632	34.0518468342
7450.01381075	1.68168294344	50.9060253579
7500.04864216	1.85516869954	45.8625824036
7550.01579007	1.53969362217	55.6961174991
7600.06383247	1.587201031	45.3468897959
7650.07410343	1.90755337589	44.2190496886
7700.07783721	2.65536595041	35.3681012381
7750.00402563	2.09620420108	39.2344481148
7800.05804851	2.24987199596	45.3564889607
7850.00387801	2.2762468545	33.8609085168
7900.02767416	4.06955726884	33.6846986739
7950.10513492	20.4700588849	7.32539859458
8000.14306794	35.5578738039	3.31603766707
8050.06459942	25.2873647434	3.21076320752
8100.36633828	11.4767695523	5.27257307073
8150.06442756	27.4597186816	2.36598375094
8200.07700686	47.4858609913	2.21718610876
8250.12368283	43.1848409127	2.22237005334
8300.01014204	50.9184989114	1.67007644404
8350.0526945	48.5676727549	1.50720061668
8400.02033081	53.5750415198	1.14553322292
8450.05105103	51.7750576021	0.980237909341
8500.15262685	46.2630022447	1.02668096074
8550.09638021	45.4161726735	0.971753717295
8600.06523298	44.1381769796	1.43815862204
8650.01202869	29.0036048879	2.72256011734
8700.64176292	6.26218609691	16.0443966239
8750.17747445	18.916914702	6.92958822569
8800.07051845	16.2286359759	7.33059307082
8850.2061742	7.86475420759	15.861147378
8900.13370713	2.54743928423	29.8628957612
8950.04029445	2.68038576587	36.3164067105
9000.26454915	9.50926229164	20.4008502324
9050.11243891	2.18497313543	38.8700728574
9100.02747787	2.14835411604	48.2519699765
9150.01332447	10.7359914005	8.87627748736
9200.15759212	3.70505975826	26.9686075525
9250.0318383	4.26314073194	31.5384937147
9300.02779478	2.5242918696	38.0807321709
9350.07778377	1.83523427792	30.8499681551
9400.04788793	8.53921116638	6.05344585474
9450.00861101	26.4650819109	5.26893895106
9500.03069855	10.7048792076	15.8433697756
9550.07302593	5.71397477836	20.5942328407
9600.07622254	8.09952707711	10.1563479924
9650.27909121	9.81271721305	13.5194296282
9700.32746976	2.98674825363	31.129614414
9750.16675504	2.85396863202	39.1831334686
9800.05980813	2.92273192112	38.2339882768
9850.12147042	3.41876922973	27.1224398835
9900.46376381	2.71049326345	31.7681631311
9950.14363371	7.46873504204	13.986155558
10000.1117138	5.09334786936	24.6533355688
10050.0388333	2.55051492606	28.2581154338
10100.1131748	1.77922829271	52.0929247247
10150.0766378	3.48213498177	34.4285007423
10200.0686278	4.80109136182	29.9262820581
10250.0078853	4.18550351852	37.0803528164
10300.0904299	3.78634597973	23.4628037667
10350.005269	3.19780615632	33.5237647289
10400.1817291	2.20953111837	54.9846007133
10450.0138729	1.87730435549	35.0484322716
10500.2288823	3.22098344659	31.4031958868
10550.0859075	4.93147537741	17.6959929471
10600.2570742	4.55932836423	25.4469771988
10650.2020797	4.76446026718	22.614480957
10700.0702135	21.678942423	2.90978746581
10750.0565839	30.8439405797	3.5583107679
10800.119945	17.7806365096	6.26986714579
10850.0815364	17.4786280597	6.40880152783
10900.1012274	25.4787782525	6.33579972846
10950.0633456	8.47348526934	17.7207100446
11000.0524176	2.87959456327	40.3621625561
11050.0305025	3.00532876161	30.4364811593
11100.0065566	3.07743670373	41.8731412754
11150.0194181	4.15317790772	20.8886769402
11200.0292983	2.17776503154	32.2257582899
11250.0347248	1.73074474356	45.3214778558
11300.2779276	3.3931300293	25.5344416616
11350.0188599	2.44981442173	49.4812569743
11400.0129758	1.84241493866	44.065452673
11450.0837	4.92651184833	16.836212517
11500.0349523	5.50153908215	16.9354109511
11550.0424393	10.3702560014	7.12354695837
11600.2293931	32.4834250345	2.80613309477
11650.0967788	50.1429336004	1.70231798832
11700.008689	51.424113424	1.52874374949
11750.9352881	11.6560704418	5.09422989827
11800.0442616	19.2788642348	4.30961488749
11850.0019734	38.043134941	2.35190113003
11900.1066536	37.2295146036	2.01472202408
11950.0996854	29.0156783948	3.10756496987
12000.0471742	49.2869214586	2.53069839117
12050.0670362	39.7423438031	2.55769174488
12100.0535164	25.7053323056	5.7260787785
12150.0201607	5.39285826045	18.9144173497
12200.034968	3.05160898934	38.4865085368
12250.0044798	3.18898961246	24.9096892887
12300.1335613	35.9785862151	3.58962390454
12350.1068761	21.2449791386	2.94710582237
12400.0680022	40.5655741856	2.08056000239
12450.0539739	42.6355560273	1.56114876155
12500.0494956	52.9607242759	1.33213745311
12550.0217713	50.8017680068	2.4973111866
12600.0337663	48.9932605808	1.92884384598
12650.0501098	31.8439774906	2.80193258555
12700.4625189	36.7286510959	3.24147826212
12750.0998276	33.4028415906	3.58498817831
12800.1736408	16.2140714361	4.4917727848
12850.0340065	6.05015722928	14.9032866357
12900.0536821	33.5305554247	3.76745098047
12950.3552689	27.8521893345	5.06416786357
13000.0407083	20.2116073811	3.44189535507
13050.0180939	30.217096437	3.36524680882
13100.0448078	44.3345464457	2.22764602911
13150.3222054	30.7352559272	2.77955587576
13200.0707052	36.9815028127	2.82171618494
13250.1854544	14.551743316	8.54456942701
13300.502284	22.3765635189	3.70794849509
13350.0657736	18.7257424845	12.1467698868
13400.0969209	9.51739346969	14.0044749462
13450.0826607	6.91648186519	24.7445955197
13500.2528861	2.7630725975	23.188180856
13550.2205389	5.92272104492	13.8991940897
13600.0466264	2.20022682188	43.0579001923
13650.0086354	2.56758957679	34.5860513065
13700.1511294	2.96074048117	31.4626322926
13750.0057313	2.33853743604	39.3577666075
13800.0130918	1.48948065223	48.8580373268
13850.0099551	1.3784279609	50.0923433008
13900.088386	1.17444478021	51.8900025638
13950.0033647	1.26649891734	49.4095159981
14000.0228051	3.29067726198	30.879707339
14050.0225175	10.511602838	18.5915478274
14100.0359985	3.23743036478	32.5500187381
14150.0079836	3.21648695705	31.1599454045
14200.6734507	9.87501759927	14.5995859895
14250.0207878	3.22081180341	28.314308154
14300.0304934	2.52832845176	41.0975955361
14350.0950459	2.63722986734	30.6900832756
14400.2318454	3.83330379035	27.8361378765
14450.3705443	7.07457422326	19.6753246869
14500.0161515	2.64136089999	29.2970233744
14550.00092	3.06291432678	38.3288430939
14600.4664821	5.06534252962	16.8738951556
14650.05171	11.0994419301	9.21270389127
14700.3709704	14.7852808291	7.06308335187
14750.1331835	24.2325429112	3.34505854003
14800.2137383	25.055658303	3.2804196713
14850.0514177	26.0774751848	2.89626224394
14900.0213484	36.4548437434	2.33632745894
14950.0325134	33.1867024663	1.61318862086
15000.1113306	25.0283287762	2.7855380055
15050.200975	49.2432106921	1.87322234422
15100.0041463	47.684232268	1.55804875861
15150.1324691	48.3775012704	3.35892719439
15200.0752271	46.3182106869	2.0106387128
15250.0437976	46.8788298259	1.73175181858
15300.0052198	54.7257467235	1.44707169724
15350.1571853	39.788429437	2.16567227087
15400.0642243	34.2353762522	3.46311074725
15450.0445754	38.3249039694	3.10024704745
15500.0375863	32.0946107887	2.31832854713
15550.0768646	42.6971222932	1.90740246123
15600.0196871	40.1519217454	2.24509456492
15650.0115926	43.3547015146	2.22990735949
15700.0427576	28.9462537158	3.12825247735
15750.0299934	42.53444676	2.13930672302
15800.0367983	30.2849352688	3.06487228548
15850.0768598	31.8370889966	2.80892699079
15900.0885226	32.6651528454	2.52781451949
15950.0446676	40.9989947527	1.81834546977
16000.055073	48.2699833459	1.63805494762
16050.006271	53.8769218612	1.29320253771
16100.1700842	54.2920180263	1.29565855694
16150.0688558	44.3176730111	1.913502676
16200.0529784	42.2965742676	1.9815133398
16250.0723758	38.7970211578	2.51303482725
16300.3472227	44.0915558184	2.30310507609
16350.1199784	45.3131072803	2.17970603148
16400.2773723	53.1523929253	1.46777631427
16450.0526715	47.395565924	1.16349359199
16500.1357939	39.8215645492	1.00807020992
16550.0200219	41.949790616	2.71996991465
16600.0260207	39.6713692164	3.23666587302
16650.0497925	38.436704999	2.15147286595
16700.2530717	45.0489521316	1.83805460066
16750.013093	41.7347364559	2.39585112057
16800.0963288	29.4135226247	2.93554928737
16850.0101472	39.0896557882	2.66507376194
16900.3188556	12.259161034	9.82503010023
16950.0659512	36.5556063412	3.15569068407
17000.2194048	38.0983906222	2.66127756218
17050.3992961	10.3921248482	23.8424437545
17100.0968881	13.706776673	6.74544186416
17150.0217781	5.47975169921	24.2632463219
17200.0330812	2.81724882522	40.6182865001
17250.0111482	2.3308246701	36.8579627327
17300.1074804	1.65513693624	47.5376292228
17350.0020694	1.50539117839	51.5810549236
17400.0052195	1.18961003197	49.7783251108
17450.0195981	1.04349978386	57.2816432733
17500.1472862	0.932916376575	51.2274174669
17550.011567	2.93533642555	27.4097962633
17600.0016085	1.92541912318	53.0249430234
17650.043372	2.08824820854	34.1854918101
17700.1086581	2.6072771867	34.8718134014
17750.0838888	2.62418061848	42.6192071702
17800.0980938	5.64210552662	27.9565543811
17850.1438038	2.47101495071	31.7564626338
17900.000127	1.9482708215	37.6283666639
17950.1843026	3.23694377582	27.2428442414
18000.0258258	9.32290102086	18.0449931569
18050.1630896	17.3955198074	15.6460492068
18100.0912123	22.0792458094	3.49314293261
18150.0407697	49.4126296224	2.27046738974
18200.0117611	33.0555724147	1.71833801825
18250.0921288	43.9495616665	1.87706627623
18300.009269	48.2992828124	1.49177961173
18350.0643785	52.7848650132	1.55278664225
18400.2343218	30.2200999289	3.4603619062
18450.0553694	35.5200057922	2.58404605868
18500.0079648	48.2590463356	1.87401454549
18550.1066509	39.0309020002	2.41239963831
18600.4722406	6.44860959013	24.9533448213
18650.0781087	3.86190549475	38.8938466501
18700.0988946	4.20819883324	27.0643372474
18750.2876382	3.8628647611	22.8433293802
18800.1096108	12.0548360138	6.34873161199
18850.0348839	32.4419568156	2.53815787779
18900.0043897	38.1718895041	3.11419804661
18950.6202795	38.658091605	3.7021092475
19000.0225449	21.0623078452	4.83203045198
19050.0496199	25.6598997535	3.43866746938
19100.2548375	23.4828632321	2.15370464885
19150.0133511	50.3652917642	2.07928781624
19200.0645612	36.8269049682	2.09532761715
19250.1021372	46.3785562834	1.82885751615
19300.0327646	45.6220012934	1.54869433583
19350.0146386	44.6315859224	1.64226412625
19400.1846225	34.6960260857	2.70442516672
19450.0083229	21.4106432519	5.23033707305
19500.1480811	3.30046387406	33.2037004802
19550.0017912	2.38709602457	23.7972535686
19600.0562076	1.80186872068	43.8581127061
19650.0362378	1.23299103478	53.1500598235
19700.1063506	1.17068147014	48.0140023444
19750.0045987	1.72108223436	55.9238581873
19800.0982154	3.70369801934	24.2024220213
19850.2401911	7.04172911581	29.0574193361
19900.0551645	20.0120303543	6.44092332383
19950.3247134	26.9125427852	7.04078151384
20000.1281815	20.3028847317	5.483010365
20050.1089287	31.1260795714	4.981158734
20100.1627335	11.7901490029	12.8560948785
20150.0082588	17.6313759105	17.3194381679
20200.4654288	27.8828974042	3.05575113655
20250.2503575	42.3861663079	2.00269888844
20300.1415676	21.7478603028	5.84716635503
20350.0138546	21.7602109834	4.34978833121
20400.0670448	27.5548231384	4.59942069054
20450.0206081	32.8129651863	2.46991546841
20500.0521504	41.2533302914	1.58591385875
20550.010211	50.2294490589	1.26848604267
20600.0209437	50.616383502	1.22156363264
20650.0124441	55.1100564356	1.06365344342
20700.0147506	40.3014221094	2.21509515373
20750.2430674	29.7431178865	3.07483760637
20800.0402672	48.922893926	2.03245779314
20850.0337439	36.2043194268	1.77233401743
20900.0136436	34.6729149726	2.07040630655
20950.2423358	47.7761450692	1.70926496374
21000.0880392	37.8228756274	1.92289077486
21050.1113884	48.3800161881	1.48690578293
21100.0241109	48.2100292673	1.31446781046
21150.0921155	55.5085703346	1.18249772871
21200.0360743	47.0020858009	1.03894959786
21250.0920913	57.4076355335	0.925098728478
21300.045173	52.506204363	0.876838346236
21350.2174817	52.7494847216	1.01696115116
21400.0607368	51.6541333211	1.00948237929
21450.0257318	32.5654145257	2.16300047428
21500.0255328	19.6199680419	10.3840153959
21550.003104	21.4568585802	5.43985784537
21600.0043254	9.33010689058	12.5453899779
21650.9968878	9.14416998202	5.70985904583
21700.2343974	34.9652063235	2.8916866192
21750.0037315	46.1772971066	1.70559045697
21800.0999277	53.3145896873	1.40706604417
21850.0486927	57.9859415245	1.25362551275
21900.0290711	60.516443273	1.17331453135
21950.0565229	56.4892376394	1.0540833176
22000.0903965	57.5286697683	1.15900347535
22050.023542	51.6851543923	1.22740875181
22100.0401021	47.2900498654	1.07631794671
22150.0798207	49.9602488335	0.977972284049
22200.1474677	47.4218118538	3.83195750306
22250.0405963	41.4172946919	2.38654530283
22300.2002857	41.7352149856	2.24679984368
22350.1530617	6.93077889646	21.221377909
22400.0395519	3.20121993586	39.8888324889
22450.0286215	2.67467068625	28.443909334
22500.0679919	2.58870879819	35.7646408424
22550.1039667	2.49262872786	36.353209491
22600.1315983	2.17802167485	38.33646275
22650.0133393	1.92918901661	42.015127748
22700.0146621	1.60698571096	30.8495215651
22750.031297	1.99720433115	42.8115215007
22800.3840791	5.58020127138	16.175592849
22850.0752976	4.57332986613	21.6032728327
22900.18228	4.49543538101	21.8357799229
22950.2399688	3.86356859521	21.2878609001
23000.2513007	4.0625756401	29.1761693934
23050.0809404	2.65507187766	38.8223218863
23100.1138058	9.29391145126	19.6958429196
23150.2645847	7.33562671646	15.4174508392
23200.240842	2.98598168308	29.8881389953
23250.0486574	5.03666355409	21.7497953531
23300.0252495	2.637064409	44.053398061
23350.1737574	6.96446411574	21.1754418397
23400.1554947	5.65568329617	19.2037263691
23450.0439238	3.99081867784	16.6732655074
23500.0122001	2.86868508779	29.7646263365
23550.1249496	2.87952111607	41.8580462062
23600.1125842	1.90267055406	48.1478237681
23650.094828	3.95934880424	25.0637533246
23700.1930214	2.8190244955	19.8989862427
23750.0260089	1.79073653052	44.0039161702
23800.0156474	2.12127010045	46.878958401
23850.0558784	2.44714638663	36.1924090049
23900.0434273	5.31434140757	19.4337857234
23950.2563082	3.43590956921	27.482292708
24000.0796114	4.55044669993	24.9368857126
24050.0188702	2.39425747726	39.1390471968
24100.0565899	2.97040811688	21.3478565016
24150.004165	7.11992841102	8.01353581524
24200.0343919	26.496705298	3.6948207986
24250.0842528	20.0032908124	3.45574058624
24300.0393057	8.92597822347	14.6341905855
24350.3280041	20.7546200346	11.1650128026
24400.2139409	26.1013950052	3.45817375754
24450.1285499	35.017514793	3.45372244372
24500.2037186	31.2447028743	2.67623776841
24550.1419752	35.6244792753	2.22793995216
24600.0474902	50.8002986897	1.94155810768
24650.021056	44.1603056134	1.41909233068
24700.0566375	43.158257086	1.62555147144
24750.0218837	51.7848371594	1.35405852597
24800.0072626	45.9460957977	1.38337296542
24850.0417247	50.8314152025	1.55902735848
24900.0311815	53.6926996386	1.37513677
24950.0502574	49.5271922909	1.28420969502
25000.181989	59.8312998833	1.40691714243
25050.113742	50.8190805451	1.2523047151
25100.0129596	42.9822476142	1.54969346893
25150.192835	41.9103566768	2.15005535537
25200.0193262	19.2926833217	8.59476591747
25250.2116944	7.2965169855	14.5182079857
25300.4557077	4.2521119136	23.1799303472
25350.2207621	6.93813104664	17.0403211658
25400.5273877	22.9119120771	5.5708563399
25450.2015433	17.0029642375	6.0668695439
25500.007881	8.75101871046	14.8242437359
25550.0208266	5.79665832767	20.483320231
25600.4223533	5.10122082399	17.7412423073
25650.3980985	2.95614500441	30.8669478059
25700.0649687	1.82838496555	41.1992592337
25750.2086859	1.60881617752	47.0192540876
25800.0376268	1.72062409016	33.8108213592
25850.0034455	1.53982751241	48.74030074
25900.0057361	1.49251530336	49.2909590095
25950.0600844	1.3976402792	47.3027611688
26000.1768853	1.60628836186	46.0611048618
26050.1181925	3.82245841282	25.2423543031
26100.0278371	2.52086116497	36.4885727407
26150.1280454	6.81580359373	16.0677152573
26200.061197	12.6774574343	3.88609222119
26250.1290439	34.2697570158	3.87753975106
26300.0400863	41.602976982	2.82953110911
26350.0619882	28.8828610112	3.53073278634
26400.1432867	29.8910521705	3.85181682899
26450.1028773	38.3257053758	3.12263126463
26500.2200666	43.5764170474	2.02043579351
26550.0477957	29.9934584546	2.91926124517
26600.065111	15.6007861653	4.79758472505
26650.0138957	25.9671599557	3.97857685525
26700.1464844	8.17957820341	16.8859086382
26750.069079	3.79014618612	21.7710712791
26800.0561361	2.23589408	40.3578196585
26850.0520294	1.89722245725	43.8751129183
26900.0106784	1.49506997498	49.2996564347
26950.1501904	2.87647679872	32.288767983
27000.1778674	2.40074299256	44.912255551
27050.0138452	3.20137761342	41.4718079514
27100.0129319	2.69803837527	33.6113923998
27150.0897955	3.36287446047	28.262152225
27200.0983374	2.19022850228	52.4670503034
27250.0310101	1.81013052399	37.309261039
27300.0838606	1.46464823142	40.3956111093
27350.0211108	1.27347208549	51.103137914
27400.0137592	1.13400662787	54.6987212679
27450.0016958	0.973180238129	54.2002918226
27500.1717164	0.883670690763	63.5673416076
27550.0243178	5.1485773241	21.5578476545
27600.3448233	8.70500453145	14.7979931774
27650.0419123	6.58988085819	30.280648351
27700.0037339	2.76061404705	32.693592527
27750.092553	2.19391644575	28.723724921
27800.0406799	2.6450401805	31.6622406513
27850.0309684	2.0949545785	45.4079205384
27900.0235299	1.76158536207	48.8285871111
27950.1162223	3.72682404148	31.1605188929
28000.3522337	3.92000969573	13.311951715
28050.0173918	3.08785173019	26.163694764
28100.0510203	5.2747887309	23.1246955978
28150.0416487	2.94763042463	32.1367261395
28200.2644655	3.73709841214	22.7658607629
28250.1777893	2.40096918459	36.1544850027
28300.0127157	2.38656886104	43.6531265412
28350.032941	2.4228885702	34.9372145861
28400.0360134	2.50316943281	34.0392986383
28450.1618713	3.05116144019	29.9310886451
28500.0007433	2.06890081483	43.4451682497
28550.026716	3.42111677756	30.6257981734
28600.1501617	13.836802727	11.5807761976
28650.0352326	26.2870637156	2.897483105
28700.0992944	16.3849859193	4.07907654071
28750.0819184	5.28731893745	23.4389696501
28800.1341986	3.18390746362	26.4622054845
28850.0272089	9.46792852219	15.3909833693
28900.0220452	31.6347832314	4.62684907058
28950.1876372	14.2785153803	11.2794012119
29000.1730586	10.5972374814	10.7612828931
29050.0476801	3.12482363595	30.45993641
29100.0275376	2.47580400546	55.0303590604
29150.1209045	23.0526767842	4.77230859604
29200.0619628	21.8439461886	5.42652687597
29250.0792657	13.8451488428	4.97790468912
29300.0750968	41.3303019067	2.98601329021
29350.048894	43.6266452697	2.25823668094
29400.0713335	45.2434139373	1.94974790109
29450.0059286	46.4893866898	1.57831597472
29500.0301472	45.7785784058	1.35320159908
29550.0706707	47.5280714266	1.56501225371
29600.1427615	49.3215176098	1.30397749167
29650.0201655	39.9126312931	2.55722030015
29700.1755711	31.3991104283	3.09871265137
29750.0030538	38.9274460385	2.40646703286
29800.4612476	34.8810799009	3.97643034247
29850.0906285	4.39073613346	28.4743293758
29900.0038522	3.9660600399	22.599245359
29950.0251757	3.72528813605	24.1010899579
30000.024086	8.82606332328	8.89811264977
30050.1024776	6.6673447677	9.97088353934
30100.1008695	29.7997106018	3.70784810833
30150.2235597	30.0916304969	3.51694963736
30200.0530358	37.7339304899	3.93102187844
30250.0050812	41.9698066032	2.75821380815
30300.0615114	18.8978160795	3.47692197438
30350.0576987	24.1866472215	3.84177812891
30400.0726018	31.2742679914	4.40827764769
30450.0436297	29.9719613154	2.8899252874
30500.1300857	22.92609796	3.61559794885
30550.0222954	28.4055269822	4.26357920559
30600.0011156	34.9862024636	3.44236569047
30650.0567618	32.218421029	2.73812388605
30700.0461228	27.5350099668	2.1457099256
30750.0199414	45.6069101477	2.110798317
30800.1735576	52.9201039901	1.752383063
30850.0311728	23.4273470785	4.16851566408
30900.0478219	15.7728088794	4.67287601461
30950.3772361	24.3799808955	4.57682512626
31000.0987625	35.3001659513	2.5197241517
31050.0203192	16.0953564671	7.22146527664
31100.0304359	21.3416743206	3.66461126297
31150.4334954	17.8377445913	5.05500606051
31200.0134098	39.1822508112	2.78747492418
31250.1642806	14.8533635365	12.9704756727
31300.0102999	39.3136501205	2.37238060621
31350.0217653	39.3480930196	1.79034264352
31400.0017809	50.8108352811	1.51555463544
31450.0069589	47.6701610781	1.5812441776
31500.0327054	53.2268711041	1.36578398861
31550.0508819	29.9273637821	6.94982179115
31600.2524238	27.9492817525	4.25980983074
31650.2136186	34.0786384152	2.81657611732
31700.0053294	32.6853011874	3.39773050643
31750.0234575	34.767638108	2.35210111968
31800.0114913	47.0489625422	1.75094424866
31850.043902	8.77172467692	12.5287554127
31900.098529	8.91147648246	7.78285805178
31950.1128973	31.3842927588	3.20605665194
32000.2053358	36.3651191302	1.945667829
32050.0832968	42.648016215	1.63181239732
32100.0824493	43.8041770209	1.40665489833
32150.0101439	62.5328055526	1.15678045989
32200.0193442	48.4377381427	1.01705034163
32250.0357637	54.5179341016	1.32331508901
32300.0643992	37.8891891976	1.35719267627
32350.1329632	47.9979207886	1.71758404509
32400.0090066	45.4504175352	1.527746125
32450.0758184	41.2204545876	1.32342165892
32500.0966042	35.1667018237	2.22468369979
32550.0194265	52.8256580686	1.47713244777
32600.0479703	44.4046873052	1.51806490209
32650.0838016	48.2697182784	1.29987629353
32700.0000624	58.3747633626	1.2504262618
32750.0180828	46.7353556019	1.25898159003
32800.0331231	47.0317554283	1.07145151854
32850.025267	44.6786882452	1.46487891217
32900.0638308	48.8488373984	1.75836634864
32950.082416	43.8878839228	1.47287839603
33000.0748807	35.836650239	2.02493796416
33050.0025028	16.7691200878	9.82787414104
33100.0093412	4.11925237335	17.5188202699
33150.6515726	4.0977135345	23.7573198975
33200.0532285	7.99552670703	20.7138945509
33250.011795	39.9365291757	2.65901749705
33300.0441535	34.3919354528	1.9672250182
33350.0651566	28.6508477376	3.75968031211
33400.0979713	19.8660215773	5.06186605219
33450.0408703	25.2376802169	4.56325501545
33500.341298	9.14879623498	7.01868198705
33550.274578	17.0960912313	7.18831110488
33600.0530479	39.9529006796	2.7457535485
