time	Pu1	Gata1
33700.0981677	14.252822224	25.6999297143
33750.0210851	14.7346274949	26.6179670992
33800.0063997	16.2687328323	25.2773192463
33850.0069891	15.2740436836	24.8964875257
33900.0268568	15.2936509793	27.3294459276
33950.0006523	14.7723240748	27.0811822367
34000.0018343	14.0666894107	27.8424599293
34050.0259578	14.2847871522	27.5062376563
34100.0125329	15.3144858865	24.5321620263
34150.0057928	16.0912918206	22.9133248141
34200.0054135	15.7972450375	24.4207276431
34250.0434612	15.7049020331	24.7843294277
34300.0047101	15.5871028227	26.2224472436
34350.0002773	13.4558845332	27.1127829536
34400.0009675	13.5901960451	28.8506594134
34450.0279659	13.1046962219	27.0841951304
34500.0366074	13.9299375768	24.8313748699
34550.0001052	13.3376367491	27.7426483172
34600.0025769	14.0246530016	26.4460295003
34650.0413685	14.8368258055	27.8036639418
34700.0326458	14.9315093234	28.3962254108
34750.0131021	14.9435602014	26.6808806253
34800.0520386	14.5027411222	27.3072827851
34850.0011191	15.3993937445	26.4637714201
34900.0362424	16.0740373442	25.2211830831
34950.0273265	16.252556892	23.2013173357
35000.0434601	17.4149993736	22.806174683
35050.0041817	17.0361969669	22.8988626509
35100.0519117	16.8313059136	22.0119713572
35150.0187486	17.4853538643	22.4340916433
35200.0568926	17.9790020942	22.0515019062
35250.017793	17.7161111425	21.6641942088
35300.0176137	17.8126307544	23.5395941084
35350.024753	17.2496626374	22.9413858146
35400.0113312	17.1090317564	21.2509777895
35450.0119336	16.8064269664	22.9536813048
35500.0035896	16.3169553927	23.064862102
35550.0237404	16.9063043875	23.5582101566
35600.0131859	17.657510094	22.8711678275
35650.000502	18.2419444207	22.9026534507
35700.010713	17.4811090465	22.3358192197
35750.0121118	17.7077221255	20.6744826407
35800.0029219	18.535922537	20.1034157775
35850.0382343	19.5029274325	18.9364039281
35900.0044664	20.3035106985	17.940640098
35950.011393	20.8871477449	19.1867829732
36000.003673	19.2225538772	20.3925127073
36050.0478592	19.3435669769	20.9389931753
36100.0026478	18.2018958771	20.8649439992
36150.0410225	20.5372846519	18.9884059534
36200.0019724	21.4496332746	18.0710810264
36250.0116678	22.9306620393	18.0442462308
36300.0151724	22.4434962237	16.8367417727
36350.0041479	22.1389895271	17.0629382277
36400.0084958	21.9343958293	16.6632096986
36450.0103725	22.8255280042	17.6182709098
36500.0481346	22.9206628786	17.4786464318
36550.0025375	22.6899790024	17.414267746
36600.0017703	22.8442964493	18.1405633399
36650.0092872	22.0180132244	18.6333572257
36700.0033524	21.7049005841	17.9826034556
36750.0236661	22.0635158986	17.9651629818
36800.0096365	22.4077462391	17.1583532432
36850.0109537	23.0562102083	17.2374949531
36900.0027096	23.0914280745	17.151696944
36950.0140382	23.6726162234	16.0847579707
37000.1404102	24.4919602541	16.0760276956
37050.0238511	23.8428279105	15.7185034878
37100.0244751	25.4110483365	15.5500963768
37150.0030172	26.5102184385	14.62356712
37200.0111151	25.6306905064	14.8236476967
37250.0204609	24.5121709412	15.8447960059
37300.0172892	25.0661050022	14.6242475063
37350.0406608	25.5849515425	15.0391927293
37400.0256755	25.6196522255	14.5975633971
37450.0466023	26.2857293161	14.0819901789
37500.0014949	27.7412718135	13.8913664339
37550.0301073	27.5087324195	13.7908406617
37600.0382864	26.743949175	13.3730833675
37650.0036226	25.415210424	13.3857317001
37700.0063074	24.3855512326	15.5082798317
37750.0146945	24.0606654233	16.1473801372
37800.0124504	23.4922691095	16.0516128031
37850.0092723	23.5210229487	17.5090464077
37900.023843	24.049841157	17.9995559596
37950.071832	24.5426899601	17.7651292808
38000.1191131	23.3477053448	17.9652359522
38050.0265403	23.9703144371	16.9726970098
38100.0617019	24.915899129	16.7265275226
38150.0460111	24.8376330303	18.8732475226
38200.0180849	22.4448757698	18.3847538819
38250.0347728	23.2228076532	17.7243198951
38300.0063323	23.190045771	16.9450040276
38350.0114298	23.2803500993	16.5811298988
38400.0143508	22.6408773493	17.2582029076
38450.0005907	23.0655597554	18.3671209468
38500.0900178	21.7463658226	16.9588253977
38550.0221117	23.1234761668	18.6223870417
38600.0526016	24.254324001	17.3582163817
38650.0168111	24.2396236123	16.3757203063
38700.0004546	24.1082079609	16.1363280344
38750.0172394	24.3517710499	15.8757471228
38800.0438195	23.1811369628	16.5003406798
38850.0076135	23.5088685853	16.6241891546
38900.0037099	23.034373348	16.445456416
38950.007461	24.4417017922	16.1573166063
39000.0082702	23.0652303244	15.7212376157
39050.0048263	23.2376047815	15.6454780326
39100.011338	22.4058285329	16.22714202
39150.0083471	23.0457091623	16.5006010554
39200.0106809	25.1526842286	16.8025995112
39250.0119901	23.726582401	17.7437815793
39300.0152563	23.7939781433	17.0196904092
39350.0019062	23.5110386994	17.2522957992
39400.0323017	24.2763835986	16.1196651503
39450.0080738	24.8527425601	15.1747324434
39500.0221999	25.7441376212	13.5401982604
39550.0073586	26.2840960977	14.5633120595
39600.0166842	25.0387562936	14.8178894954
39650.0539086	24.638381932	16.0234316005
39700.0142159	25.0231760006	14.9490504249
39750.0123773	26.43985846	15.7348950964
39800.0210365	25.8384947703	14.5909803354
39850.0475843	24.6497731671	15.0043281763
39900.0143546	25.3651664327	15.8064523814
39950.0929436	24.9503521319	14.5391793786
40000.0480157	24.9486498153	14.2765426308
40050.0035081	25.3882296232	15.0918724
40100.0075643	25.5051914399	15.1896408894
40150.0106272	25.8392424694	15.1521045847
40200.0124359	26.4829356935	15.1011495181
40250.0357892	26.908457454	13.6490667639
40300.0119609	26.901769644	14.5517242554
40350.0257884	26.0414634232	15.5098020206
40400.0185146	25.3081552799	13.7919039249
40450.0014455	27.9578745384	15.3671880745
40500.0020384	25.9108314456	14.9344290856
40550.0072236	27.0368978854	14.1384337784
40600.0455445	27.0026330321	12.7553449294
40650.0051134	27.1345942695	12.1437497722
40700.0162866	26.7267204615	13.7903394712
40750.0009557	26.593644838	13.1392363879
40800.0503637	25.4789018564	14.214115721
40850.038903	25.6652199571	15.2594759828
40900.0104527	25.973135336	14.5755926534
40950.0675338	25.0453175372	15.5273345745
41000.034402	25.5810650992	15.4386265585
41050.0188484	25.6875647941	15.8089041565
41100.0154136	24.4136778042	14.8344724337
41150.000439	24.6066928534	14.7554527352
41200.0001187	24.8527025165	15.3369096492
41250.0309801	23.9146005169	16.342093097
41300.027711	22.2950262322	16.7889017393
41350.0199988	22.891155643	17.1555114969
41400.0290764	22.2271644509	17.8597077515
41450.0004572	22.0252854587	16.6266580578
41500.0491101	22.3010937596	15.8379499693
41550.0243339	23.1948053057	16.4043226463
41600.004384	24.1686439174	17.2463610579
41650.0584561	23.5874682071	16.9475106056
41700.0333533	22.8611068019	16.7175191731
41750.0042448	22.8771012262	17.5343189717
41800.0065152	21.8076788117	18.0612577056
41850.0300955	22.0521329713	18.3455570632
41900.002513	20.5483182023	18.9707898418
41950.0028444	19.4713815162	18.1292259798
42000.0509334	19.777417096	19.4009850964
42050.002921	21.0738220151	18.6840762765
42100.0331675	21.585106635	18.0002579632
42150.0144179	20.2838457196	18.7280329934
42200.0133855	19.5765768634	19.4178277814
42250.0342654	21.3424335046	18.0010029198
42300.0179878	21.081337617	17.7352151065
42350.0403192	20.7845966398	19.0164081287
42400.0064217	19.6609387956	19.5901834114
42450.0126594	21.9271813285	19.4215140392
42500.0247703	20.6956067347	19.7596648912
42550.0247913	19.6224629475	19.1333569047
42600.0793398	19.145793358	20.5884803604
42650.00373	19.9191438499	19.6337098161
42700.0136575	21.7011721184	18.5753710903
42750.0200204	22.2082590951	17.0041518391
42800.0111087	24.1099669624	17.8837103707
42850.0003522	23.3693447276	18.0944539106
42900.0057417	22.0588155406	18.1870412333
42950.0060299	21.4184373059	18.901050822
43000.0053973	21.2674055013	18.7480246518
43050.0306268	20.0691012819	18.6935761801
43100.0062865	21.0765898239	19.3395959725
43150.003452	19.8253889323	20.0892513349
43200.0120014	20.7209011104	18.7064097601
43250.0025861	22.0191315027	19.0634976208
43300.0627596	22.160805399	17.8852958998
43350.0527406	20.9647306231	19.4990775798
43400.0018236	21.4640693666	19.6463665422
43450.0368262	20.941660373	19.6226994549
43500.0180479	20.3476533298	19.2317217509
43550.0002439	20.9825427421	17.9173972275
43600.0954372	21.8326754493	17.9162919246
43650.0100243	22.36093002	17.7893193094
43700.1449618	20.5580689439	17.219660288
43750.0605866	23.5844589954	16.6176547722
43800.0550384	23.5191856803	18.9255277572
43850.0245221	23.2540063893	17.6338299971
43900.0338473	23.6180425028	15.7406378881
43950.005258	26.3286612789	14.0832688744
44000.0189593	25.6151369459	14.4462640677
44050.0233343	26.0720323044	15.7021707682
44100.0020813	25.3809622532	14.8954416025
44150.027791	25.0194744312	14.5381590415
44200.0253046	25.4532017983	15.1950508092
44250.0286523	24.7488109224	16.6102108891
44300.0217978	23.6895538571	15.7834562075
44350.0245354	24.6586253286	16.5102565794
44400.016431	22.6503150158	17.7716769763
44450.0408478	23.2565851213	17.1116909344
44500.0086271	21.890571216	16.218114178
44550.031387	21.917284182	16.0140975972
44600.0019428	22.296395735	15.7917131392
44650.0196666	24.1285029305	16.9628070281
44700.0183758	23.2555327813	17.0631376927
44750.1064751	23.3609103665	17.134763218
44800.0251365	21.2584568041	17.9530378051
44850.0046744	22.0895263812	16.9418440284
44900.0219734	22.2941053045	17.5507158984
44950.0168428	23.4485877554	16.2987501207
45000.033371	24.1719987951	16.9121856232
45050.0055232	25.0283740028	15.5439434995
45100.0295274	25.5207986916	15.5482495956
45150.0473664	22.6790354482	18.5181680073
45200.0031031	23.6480729739	18.3670886879
45250.0045647	24.5429316632	15.8007012177
45300.0845128	24.2808069616	15.7985923103
45350.0193415	23.7869434215	16.1269372501
45400.0138071	23.2921121592	16.5056617794
45450.0518074	23.8427456281	16.9867828544
45500.0631954	21.7496353523	17.6952408813
45550.0035757	21.2990384475	19.1518655191
45600.0093744	21.1860869186	17.3118173065
45650.0163592	21.3302233707	18.8266131126
45700.029566	20.7015070073	18.7254104413
45750.014604	21.9192494288	18.8762417796
45800.0087961	22.4519932014	18.073447879
45850.0081931	21.8937342084	18.4525902743
45900.0090653	21.2856614296	19.0004825141
45950.0188705	20.2234479223	19.5741896981
46000.0121588	21.1008348053	19.9271840264
46050.0099093	20.3858098643	20.0325649754
46100.000216	20.0962524429	20.1898346109
46150.0577553	20.4322368738	19.987356254
46200.0038494	20.1705454103	19.0293708131
46250.0054237	20.8925000912	19.0378120138
46300.0070345	21.4870433097	17.712947703
46350.0150891	22.407453326	18.3997859965
46400.0007539	22.0109810001	17.9904209673
46450.0083395	22.8411555454	16.5059396788
46500.0333285	23.1298816897	17.9280467418
46550.0135089	21.6675917166	17.9789066262
46600.0029586	21.0603459993	18.8509709243
46650.1050943	21.7488747469	16.4666107173
46700.0102603	21.9743010148	17.4395011671
46750.0219784	21.6472961136	18.4926329331
46800.0034088	20.0656066767	19.0260628549
46850.0513124	20.1689934845	19.811699446
46900.0366437	19.7141520368	19.658581274
46950.029275	20.9665615635	18.9383856309
47000.0339194	20.7780027044	17.4383281312
47050.0056491	21.6003591985	16.4513052898
47100.0097834	22.7056097173	17.9706169414
47150.0234391	23.5473176194	17.0892794682
47200.0467164	23.0574631085	17.2678832301
47250.0119964	22.7971911014	16.6857505646
47300.0133106	22.7926856443	16.2710778046
47350.0214836	21.924069533	17.9850067927
47400.0073792	21.0018500294	18.4866988886
47450.0232395	19.8112480861	19.7807649023
47500.008857	21.3102523136	20.5618186341
47550.033757	21.2560208264	19.6501174645
47600.0126504	20.1914996813	20.426493166
47650.0290702	20.2183321693	19.7578073843
47700.1192018	19.4578564981	20.4513860117
47750.0503063	19.6536084882	21.7227484157
47800.0562893	17.8542035194	22.1737577727
47850.0458729	19.0099807018	22.2302489964
47900.0094396	18.371695246	21.1438481951
47950.0016611	18.3451794898	20.7986171266
48000.0136576	17.2056235865	22.508183107
48050.0115924	17.7454953896	23.9568277808
48100.015419	16.7228002302	23.9182398623
48150.0273569	17.1679711223	23.1434909887
48200.0005371	18.8179345065	21.6006416239
48250.0109248	19.0246225743	21.2098386432
48300.0129571	19.0014065073	21.6897185603
48350.1277836	18.5494840151	21.4830021801
48400.0067838	18.6729694497	20.5941235168
48450.0152973	18.262436617	18.8254404207
48500.008899	20.5631232908	18.9404090272
48550.0041697	20.7244521129	17.8964466761
48600.0190629	21.0730503813	18.7338805816
48650.0398229	21.1768984948	18.6977066482
48700.0022747	20.3948913861	18.5546196305
48750.0428214	20.7405628334	17.8512007003
48800.0030786	22.7262305464	18.1969427477
48850.0373685	23.2701891762	17.9879949691
48900.0347887	23.1315795236	17.2262502316
48950.0033112	22.1640821239	17.7611069822
49000.059	22.0141691286	18.6287643405
49050.0508346	23.4707499097	17.0167599409
49100.0213791	23.6551414794	17.2667750852
49150.0278403	25.2287532801	15.9328620649
49200.0347377	24.999859835	16.5034984335
49250.0037849	22.8259889075	17.8920564004
49300.0164221	23.282153971	16.8723750892
49350.0037739	22.615587732	18.0369632917
49400.01965	21.7901381088	19.6483729979
49450.0084922	22.398506524	18.0624759786
49500.0383317	25.0520292652	16.5051095883
49550.0007314	25.4822950812	16.9385721214
49600.0156393	25.1521630076	15.2223860379
49650.0658741	26.0901556735	13.3028034097
49700.0069129	25.7350604995	13.9449011125
49750.0409973	26.3382397779	14.3049720963
49800.0020946	26.706755003	13.1677220837
49850.0060748	28.8904897245	13.0136455112
49900.0107293	28.1974415112	13.3728099461
49950.0400875	25.8255909691	13.8761107733
50000.0001302	26.4796406395	13.2227770552
50050.0055367	25.9889137328	14.1859744075
50100.015984	27.7550709152	13.8755604629
50150.0441232	27.5317473241	13.3634079712
50200.0101842	26.8108885371	14.2643981563
50250.0522761	24.9770724153	14.7389289448
50300.0096669	23.9619867241	14.3297115288
50350.006556	24.9061108082	14.6519708858
50400.0013103	24.5409087629	14.7052325287
50450.0324554	24.7138017721	14.6876639624
50500.0021445	26.3312301091	13.9627034652
50550.0199389	26.4666075671	13.0827728462
50600.0010544	28.1286351053	12.9093009014
50650.0420888	26.9162017797	14.1779106413
50700.0140235	28.6605621339	13.6648783415
50750.0080173	27.6273653131	12.426753852
50800.0254482	29.3985911802	11.97347609
50850.008318	30.9402746608	12.4160247796
50900.0224088	30.1467307439	11.6925489191
50950.0186911	31.0807320824	11.9907567059
51000.0822154	33.083026276	11.3895352227
51050.000577	31.7991858952	11.2639674216
51100.0001448	30.6590649116	11.3690144683
51150.0310101	32.9394621728	12.131999411
51200.000491	31.6996555135	10.806885799
51250.0167216	30.4803877147	10.413540014
51300.0235152	31.3909837271	12.1210825522
51350.0122367	31.2227856187	12.4512844164
51400.0190809	31.5143348766	12.9328982098
51450.015291	29.7572270804	11.7118651026
51500.0233409	30.0154506612	12.1710485129
51550.0068754	31.247230415	12.4004809105
51600.0261937	29.5580345127	10.9897176543
51650.0188484	28.8004548303	10.3565989881
51700.0131281	28.0939315879	11.1316469765
51750.0794094	28.8775129997	11.3510166348
51800.0028928	31.6379934736	11.8153399912
51850.0160742	29.6975135819	13.3960109595
51900.0360213	28.3153074337	13.7699886943
51950.0140458	27.6328041473	13.5152474019
52000.0066002	28.1521353917	13.9333402324
52050.1175719	29.0391278211	14.1058423506
52100.0112032	28.1815125452	13.2826837442
52150.0053525	27.7397011984	13.6841939391
52200.0701776	27.7099918248	14.0606575517
52250.0192886	24.7511223465	14.009251076
52300.0071057	24.281959919	14.8043655022
52350.0683448	25.411198147	15.3495883266
52400.0044469	26.624761484	14.1495609857
52450.0088135	25.0186563195	14.0785359719
52500.0319118	26.105060963	15.3855410859
52550.0045725	23.3496597599	16.8502447973
52600.0675515	24.1868754435	16.7616092853
52650.0122071	24.1868537955	15.7703631526
52700.0215565	25.8843737628	14.2149409422
52750.0273157	26.5635421721	14.4229361896
52800.0229751	25.2178719626	14.8616488644
52850.0068356	26.9142537256	13.8702260595
52900.0238889	26.6349599241	14.3846731418
52950.0310396	23.8321098762	15.3962500133
53000.0002307	25.3438247657	14.7837495013
53050.0179614	26.0192227665	15.0120065106
53100.0032644	25.1867005533	15.8342367442
53150.1189568	24.8157380651	16.1064501787
53200.0514904	26.6519869554	17.0562998082
53250.108426	25.7182960336	16.1533611713
53300.0377365	24.4189663159	16.5061243772
53350.012931	23.7342840089	16.0780209777
53400.0004421	24.156045275	16.7027989732
53450.0607282	24.0583698921	17.8493557838
53500.0113689	23.5357974274	17.0494643728
53550.0440934	21.7706762024	18.0412209167
53600.0044351	22.5779480096	17.2799832077
53650.0343632	21.9897339169	17.7454456175
53700.0935501	22.4798490885	18.743253341
53750.051422	22.3037252009	18.2951837204
53800.0231928	20.2035721856	18.2934278519
53850.0644603	20.082047691	20.6306756936
53900.012788	19.3503237203	21.1424159028
53950.0248538	20.373605159	19.9789696899
54000.0115607	19.2059299775	20.4535811215
54050.0008346	18.9805527919	20.0457892382
54100.0163122	19.4223251011	18.9890178338
54150.082558	19.3771753635	21.7708310326
54200.0339375	18.4656767412	21.9941741305
54250.0320441	19.0672543292	21.31603062
54300.0247945	18.3958175723	20.7554388046
54350.0339725	19.2618171805	20.4793915443
54400.0116807	19.255808809	20.9835562586
54450.0172443	19.4808966543	21.0785902254
54500.0419949	19.2448379798	21.809564918
54550.0135234	18.1001502079	21.6827706626
54600.0183036	18.6035176251	22.7843423229
54650.0393878	17.1829152165	21.1482564597
54700.0137029	19.1526080731	21.0751770899
54750.0119202	17.5295607454	20.9756663822
54800.0238386	18.4457433091	21.2500103139
54850.0390074	18.3927528424	21.9372861148
54900.0131886	17.9817715593	23.1168465447
54950.0532417	18.7098765502	21.1025010371
55000.0004288	17.5508354854	22.3769288187
55050.0071582	16.9073938227	22.2530203255
55100.00903	16.6834097234	22.3847594485
55150.035392	17.21680356	23.2777345415
55200.0149705	16.6599364634	22.9412207783
55250.0392808	15.795138738	24.3784326874
55300.0108948	15.6165149997	24.8951733927
55350.0068439	15.3221643704	26.1909652632
55400.0032653	14.9819283622	24.530173475
55450.0115869	15.7049861986	24.0338218859
55500.0309715	15.1569359173	23.2535737626
55550.0059733	16.481300769	23.1646267951
55600.0073384	17.9205400334	21.6689580658
55650.0264001	18.7246186795	20.8243149894
55700.0587989	19.6345899016	20.6097140605
55750.0079511	19.6120475193	20.5826368329
55800.0352638	18.4544495521	19.819882128
55850.0236397	18.7114261547	21.7684057318
55900.012528	18.5611816901	21.1698247595
55950.0240106	18.0707804068	20.8104064106
56000.0416208	17.6099544454	21.0915000713
56050.0716785	17.158212179	22.3140146786
56100.0040647	17.5376406126	23.2646207657
56150.0220944	16.3443921804	23.2944196867
56200.0160756	17.6502546337	21.586007528
56250.0283983	16.7156677812	21.5525145596
56300.0153451	16.4184743912	21.4067832039
56350.027521	17.511680567	21.0687583088
56400.0388087	18.2629151936	22.8121928034
56450.0477556	19.4186095447	21.4281227977
56500.1006387	19.2046701225	21.1683079171
56550.0071692	19.6393191233	20.5406165882
56600.0124967	17.4755338063	22.2149432058
56650.009705	17.0212317296	21.9994446973
56700.0354862	17.9154444851	22.0883155248
56750.003862	17.2776648752	23.0418414424
56800.0314136	17.1905562183	23.6338803943
56850.0277747	17.3846826717	22.2696230833
56900.0638069	18.2818489633	23.0678901736
56950.0170098	17.0124036074	21.9791003951
57000.0462794	18.0705646697	21.6175254154
57050.0328869	19.5751225679	20.2037559534
57100.0107438	19.7531877189	20.5019986921
57150.0492196	20.5179183646	19.7429004195
57200.0025474	20.028831459	21.1849246381
57250.0413696	17.9542319665	20.5555548925
57300.039496	18.561946868	22.6891110417
57350.0282503	18.0147384096	21.4705739835
57400.0484268	18.5482933706	21.2706518948
57450.009665	18.9000858218	21.4097285601
57500.0105315	18.3342294994	21.1699465678
57550.0072383	17.9296301823	20.9523651916
57600.0005865	19.4922414218	21.8580270984
57650.0707159	19.6749997423	20.6098048049
57700.0080476	20.2286676273	20.6667837347
57750.0176522	19.080727503	18.6406056208
57800.0490508	20.7692390724	18.8970694529
57850.0024109	20.6602288116	19.046583271
57900.0171653	20.0765123396	18.9246636126
57950.0062723	20.9072687425	17.4428422855
58000.0069931	20.4976731495	18.141353461
58050.0159106	20.3481591079	18.9438925435
58100.0480417	20.0302983052	20.7459293484
58150.0034321	19.6878952008	19.7473304212
58200.0285454	19.4742705573	20.0070852929
58250.0348131	18.7683208658	20.052100911
58300.004454	19.7886197973	19.7813553556
58350.0232781	19.73801895	19.6558432648
58400.0405099	19.9128748159	20.1197719798
58450.0124608	19.9708481201	19.2394541873
58500.0265156	21.0457119291	18.5985536693
58550.0076825	22.282794525	18.7225297734
58600.0072442	22.0345448053	17.9752815562
58650.0321369	22.3094851946	16.2848169491
58700.0118618	22.4889226245	17.9614350173
58750.0057603	21.8275935587	17.2865372374
58800.0880632	22.3489782058	18.4432944737
58850.0406784	21.4869611237	18.4217480551
58900.0197126	21.1581773528	18.0939703408
58950.0213575	22.002145948	18.9985615694
59000.0266747	21.583156404	18.2557621628
59050.0404971	21.0555945754	16.482191206
59100.0107946	23.7069656922	17.5196915613
59150.0241596	23.4819497523	15.2112146554
59200.0301496	24.6879881708	16.3181470584
59250.0389083	25.1830763124	16.5798635973
59300.0649142	23.2094734625	17.3620671021
59350.0463317	21.3448701747	17.3572003958
59400.0110221	22.6343917794	18.0774041615
59450.0935649	23.6460508773	16.9638273726
59500.0318034	23.3105712074	17.5732587861
59550.0369894	24.3807957619	15.4542717136
59600.0313244	24.7443368266	16.8229848886
59650.0163059	23.8545973168	16.2502571126
59700.0299464	23.1311088548	17.6963027951
59750.0264502	23.399542073	17.8132381905
59800.1212561	23.4910303811	17.0561769731
59850.0229014	20.801830467	16.9775662623
59900.0662025	20.8438481674	16.0600464994
59950.0281585	21.8644645247	16.630413102
60000.0940948	21.223182496	18.5354698269
60050.0105422	19.8732068303	19.2675813815
60100.0138933	19.2393607314	21.4183491922
60150.1366095	19.1424803441	21.4403609229
60200.0159075	19.6844076454	20.0975826016
60250.022726	18.4822425193	20.0309327008
60300.0098894	21.099053399	18.9770197616
60350.0063297	20.32121779	18.7936523333
60400.0212448	19.9227595299	18.4217799378
60450.0281717	20.6074409873	18.5006750234
60500.0172165	21.2386552412	18.1812369738
60550.0589673	21.8314433833	18.0912550952
60600.0094555	21.5295624728	16.9100754837
60650.0473171	23.0185214771	17.2483364911
60700.0067045	23.5065521787	17.2140127044
60750.0170528	22.59468264	18.8153280005
60800.039403	22.5212407595	17.5700426819
60850.0129876	23.4463226115	17.0138635198
60900.0418718	23.6887263895	16.9122608292
60950.0016182	24.4958470734	16.7127554388
61000.0709404	23.7613329974	16.0487843872
61050.0129678	23.5431259446	17.0425258506
61100.0277299	23.2158838234	17.572531908
61150.0398857	23.3323245304	17.4043526971
61200.0231838	22.7807771459	16.5287384702
61250.0418566	23.7537162683	18.6469036578
61300.0268415	21.7627374142	17.3761623891
61350.050294	21.8095429096	18.4592107371
61400.0161461	20.6663180382	18.5878248016
61450.0287688	21.1167957497	18.2083018077
61500.0153741	21.2969043217	17.7773188615
61550.0025007	22.0912059881	20.0312279081
61600.033526	23.3092463737	18.4631622966
61650.0088164	23.4693730612	18.8137411649
61700.0252206	22.6107276376	17.5309237815
61750.005112	23.9776872431	16.9967640753
61800.0066536	23.0485967913	16.4732946449
61850.0012093	22.9512842543	16.9022180759
61900.0215406	23.0754315111	17.0235927128
61950.0454188	22.3983478585	17.1967317004
62000.0184539	22.6358572332	17.5803691382
62050.0073704	21.3691957679	18.1617301006
62100.0001401	22.5310459664	17.644422122
62150.0199487	23.6026265363	17.2801857031
62200.013543	22.4992348871	16.3826703794
62250.0231213	23.4970364288	16.9547490295
62300.0003929	23.3883221087	16.6971414682
62350.0199066	22.7906385769	16.5284440879
62400.0105764	22.6347468926	17.6140597535
62450.006157	22.1964180383	18.6397262353
62500.0879564	21.1171542761	19.389040921
62550.0006862	21.3372536517	20.3346447316
62600.0308527	18.7052195916	20.8777580356
62650.0395351	18.2475132607	22.3342364826
62700.0929088	18.980532179	22.1573641463
62750.0025029	18.2871744562	22.3534587638
62800.0054824	18.5012722666	21.7402829351
62850.0030508	17.5745536404	22.8757225828
62900.0079399	15.5680309235	23.8645252604
62950.0095484	15.1936034529	25.4881026623
63000.0490532	13.6933850134	27.3080050209
63050.0170946	14.759579672	26.0379908351
63100.0058498	15.0999577457	26.4611030304
63150.0093357	14.7777871535	25.7385865329
63200.0692354	14.5553687255	26.4575309619
63250.0417143	14.354599702	26.4090751592
63300.0143077	13.7365779632	27.0300444133
63350.0486765	13.8043636459	27.0313928365
63400.0334312	13.8289660608	27.3977897414
63450.0360186	15.2808299834	26.5731977696
63500.0013101	15.0729342405	26.8163011866
63550.0051373	15.7905174498	25.3229330744
63600.0129771	16.3217688334	24.7676422666
63650.0386486	16.7785055439	23.2499000861
63700.0692142	16.2390448918	22.9440753586
63750.0417416	16.30104749	24.1776475546
63800.0037489	16.9454091343	24.7426513575
63850.0053054	17.2801457666	23.9315222821
63900.0640147	16.3312438323	24.1902336057
63950.0191885	17.4296964052	21.3747491429
64000.0206422	17.6659846608	21.4511915652
64050.1296649	18.2276919461	21.9334666992
64100.0174782	18.5336449385	23.1469278215
64150.0132755	18.5794439796	23.4420460968
64200.0137693	17.9487320238	22.0109086269
64250.0716985	18.1236731676	22.3954093433
64300.0467288	17.8064314168	21.9905456854
64350.0035653	17.9768001632	22.3789418949
64400.0801071	16.6200562583	22.86540326
64450.0195392	15.8207018965	25.0155393461
64500.0094347	14.0215963931	26.3799418005
64550.0438713	14.0877715158	27.2022868476
64600.0524267	12.8333133924	26.375821986
64650.0031262	14.0210051073	26.9506204078
64700.0337599	14.3664940374	27.4310888952
64750.0259291	13.212829158	28.1398978963
64800.0487086	13.3396017383	26.352279522
64850.085386	12.9363805177	28.0620293504
64900.0106387	12.9296629726	29.0559890281
64950.0039012	13.044333789	27.7917595676
65000.000293	13.6119700613	28.4371224187
65050.0131254	14.2261126064	28.6166045982
65100.0389467	13.2294143572	29.4633850024
65150.0100699	12.7536052627	29.3772281399
65200.0953713	12.2921397299	29.3415411012
65250.0009517	12.7395099358	28.4365891666
65300.0110834	13.4686900973	28.438619028
65350.006438	14.1674827456	26.2336429057
65400.0211526	14.7883143769	26.2978680668
65450.0692079	14.4155947744	26.3582737344
65500.0661481	14.4471843344	27.0260980253
65550.0000303	14.1423449514	28.362141401
65600.079934	13.2155440191	28.1995471945
65650.0128509	13.4922235442	27.3262297337
65700.0047577	14.945066971	26.5368740726
65750.015178	14.6826838318	27.5896948033
65800.0199589	15.2471231101	24.5265813393
65850.0816771	14.1223525194	24.9008732802
65900.0046104	15.5071516939	26.2850585629
65950.0013673	14.4861925788	25.9154992243
66000.0261162	14.1517275256	26.9894506832
66050.0232794	14.8426425224	26.4857049749
66100.0120498	15.4746605747	27.0332443136
66150.0252553	14.7276377111	25.198088257
66200.0106291	14.7090792452	25.6635515058
66250.0296451	14.128509658	25.0402012072
66300.0558294	13.5294451062	26.1051236794
66350.0352283	13.2932769999	28.3141328849
66400.0257356	12.3927355398	29.9743380596
66450.0039649	11.8728013917	30.2483662426
66500.0230304	11.4788051927	30.1289260137
66550.0220514	10.6774472795	30.2672051543
66600.0093929	10.3286391177	33.3742436549
66650.0910103	11.8316257306	30.7235747715
66700.0001424	11.9882784641	30.919333762
66750.0716368	12.5204060915	30.2095433765
66800.0121057	12.2614750007	29.7187823319
66850.0102291	11.5381101533	31.9192087364
66900.0306857	11.7743778922	31.8163445
66950.0058397	11.4079072493	31.1751802274
67000.0017261	10.4697267127	30.0388581437
67050.0031695	10.677404551	31.2740299034
67100.0048286	11.0480381165	31.4910410767
67150.0934881	11.1586446178	29.8916138771
67200.0166451	11.7585200537	29.2160231757
67250.0281452	12.527698931	28.2895218784
67300.0024421	11.4113394745	29.4496481478
67350.0077841	12.2725467101	27.433866603
67400.0121125	13.43327882	27.7236660712
